date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19950912,1800,,TD,14.8N,106.7W,30,1009
19950913,0000,,TS,15.4N,107.1W,35,1005
19950913,0600,,TS,16.0N,107.4W,40,1002
19950913,1200,,TS,16.5N,107.7W,45,1000
19950913,1800,,TS,17.4N,108.0W,50,995
19950914,0000,,TS,18.3N,108.1W,60,990
19950914,0600,,HU,19.4N,108.2W,65,985
19950914,1200,,HU,20.8N,108.5W,70,983
19950914,1800,,HU,22.6N,108.8W,70,984
19950915,0000,,HU,24.4N,109.0W,70,986
19950915,0400,L,HU,25.6N,109.1W,70,988
19950915,0600,,TS,26.2N,109.1W,60,990
19950915,1200,,TS,28.3N,109.2W,45,1000
19950915,1800,,TD,30.5N,109.0W,30,1008
