date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20031001,1800,,TD,15.7N,108.1W,25,1007
20031002,0000,,TD,15.7N,108.4W,30,1005
20031002,0600,,TS,15.6N,108.7W,35,1005
20031002,1200,,TS,15.4N,108.9W,35,1005
20031002,1800,,TS,15.3N,109.0W,40,1002
20031003,0000,,TS,15.1N,109.1W,50,997
20031003,0600,,TS,15.1N,109.2W,55,997
20031003,1200,,TS,15.4N,109.3W,55,994
20031003,1800,,TS,16.0N,109.7W,60,992
20031004,0000,,HU,16.2N,110.3W,65,987
20031004,0600,,HU,16.5N,110.9W,75,981
20031004,1200,,HU,16.9N,111.5W,90,969
20031004,1800,,HU,17.4N,112.0W,90,970
20031005,0000,,HU,18.0N,112.6W,90,970
20031005,0600,,HU,18.5N,113.0W,90,970
20031005,1200,,HU,19.0N,113.4W,85,973
20031005,1800,,HU,19.3N,113.6W,80,976
20031006,0000,,HU,19.7N,113.8W,80,976
20031006,0600,,HU,20.1N,113.9W,65,987
20031006,1200,,TS,20.1N,113.9W,50,997
20031006,1800,,TS,20.1N,113.9W,40,1000
20031007,0000,,TS,20.3N,113.6W,35,1001
20031007,0600,,TD,20.3N,113.3W,30,1002
20031007,1200,,TD,20.1N,112.6W,30,1002
20031007,1800,,TD,20.1N,111.6W,30,1002
20031008,0000,,TD,20.3N,110.4W,30,1002
20031008,0600,,TD,21.0N,108.0W,25,1004
20031008,1200,,TD,21.0N,108.0W,25,1004
20031008,1800,,TD,22.3N,107.2W,25,1004
20031009,0000,,TD,23.1N,106.9W,25,1003
20031009,0600,L,TD,23.8N,106.7W,25,1004
