date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19940618,0600,,TD,12.6N,120.1W,25,1009
19940618,1200,,TD,13.0N,120.5W,30,1008
19940618,1800,,TD,13.2N,121.0W,30,1008
19940619,0000,,TD,13.4N,121.6W,30,1006
19940619,0600,,TS,13.5N,122.4W,35,1005
19940619,1200,,TS,13.6N,123.1W,35,1004
19940619,1800,,TS,13.7N,123.7W,40,1001
19940620,0000,,TS,13.8N,124.2W,45,1000
19940620,0600,,TS,14.0N,124.7W,45,1000
19940620,1200,,TS,14.4N,125.4W,45,999
19940620,1800,,TS,15.0N,126.0W,40,1001
19940621,0000,,TS,15.4N,126.8W,35,1003
19940621,0600,,TS,15.8N,127.7W,35,1005
19940621,1200,,TD,16.1N,128.6W,30,1007
19940621,1800,,TD,16.6N,130.2W,25,1008
19940622,0000,,TD,17.0N,131.4W,25,1009
19940622,0600,,TD,17.5N,132.6W,25,1009
19940622,1200,,TD,18.0N,133.9W,25,1009
19940622,1800,,TD,18.2N,135.4W,25,1009
19940623,0000,,TD,18.4N,137.1W,25,1009
19940623,0600,,TD,18.3N,138.3W,25,1010
